# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for atoms: H and K
# periodic boundary conditions used (box size: 77.9756 x 67.5288 x 9.04)
# number of analyzed time frames: 110
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
3.09000             0.01045             0.00008             0.02768             
3.11000             0.01335             0.00010             0.04182             
3.13000             0.02028             0.00015             0.06357             
3.15000             0.02351             0.00018             0.08911             
3.17000             0.02978             0.00023             0.12187             
3.19000             0.03539             0.00027             0.16130             
3.21000             0.03926             0.00031             0.20559             
3.23000             0.04853             0.00038             0.26102             
3.25000             0.04921             0.00040             0.31793             
3.27000             0.05514             0.00045             0.38248             
3.29000             0.05700             0.00047             0.45003             
3.31000             0.05992             0.00050             0.52191             
3.33000             0.06074             0.00051             0.59564             
3.35000             0.06474             0.00055             0.67519             
3.37000             0.06656             0.00057             0.75795             
3.39000             0.06116             0.00053             0.83491             
3.41000             0.06174             0.00055             0.91351             
3.43000             0.05793             0.00052             0.98813             
3.45000             0.05671             0.00051             1.06203             
3.47000             0.05565             0.00051             1.13539             
3.49000             0.05153             0.00048             1.20410             
3.51000             0.04823             0.00045             1.26916             
3.53000             0.04910             0.00047             1.33614             
3.55000             0.04406             0.00042             1.39694             
3.57000             0.04432             0.00043             1.45878             
3.59000             0.04152             0.00041             1.51736             
3.61000             0.03965             0.00039             1.57393             
3.63000             0.03755             0.00038             1.62809             
3.65000             0.03493             0.00035             1.67904             
3.67000             0.03421             0.00035             1.72948             
3.69000             0.03288             0.00034             1.77850             
3.71000             0.03291             0.00034             1.82809             
3.73000             0.03100             0.00033             1.87532             
3.75000             0.02897             0.00031             1.91992             
3.77000             0.02954             0.00032             1.96588             
3.79000             0.02828             0.00031             2.01035             
3.81000             0.02938             0.00032             2.05704             
3.83000             0.02899             0.00032             2.10360             
3.85000             0.02737             0.00031             2.14801             
3.87000             0.02689             0.00031             2.19211             
3.89000             0.02835             0.00033             2.23908             
3.91000             0.02669             0.00031             2.28374             
3.93000             0.02724             0.00032             2.32980             
3.95000             0.02618             0.00031             2.37453             
3.97000             0.02651             0.00032             2.42027             
3.99000             0.02515             0.00030             2.46411             
4.01000             0.02370             0.00029             2.50584             
4.03000             0.02326             0.00029             2.54719             
4.05000             0.02333             0.00029             2.58908             
4.07000             0.02188             0.00028             2.62876             
4.09000             0.01973             0.00025             2.66490             
4.11000             0.01876             0.00024             2.69959             
4.13000             0.01743             0.00023             2.73213             
4.15000             0.01615             0.00021             2.76259             
4.17000             0.01510             0.00020             2.79135             
4.19000             0.01437             0.00019             2.81897             
4.21000             0.01168             0.00016             2.84164             
4.23000             0.01130             0.00015             2.86376             
4.25000             0.01034             0.00014             2.88422             
4.27000             0.01003             0.00014             2.90423             
4.29000             0.00887             0.00012             2.92210             
4.31000             0.00837             0.00012             2.93911             
4.33000             0.00772             0.00011             2.95496             
4.35000             0.00713             0.00010             2.96973             
4.37000             0.00617             0.00009             2.98264             
4.39000             0.00592             0.00009             2.99514             
4.41000             0.00494             0.00007             3.00565             
4.43000             0.00477             0.00007             3.01591             
4.45000             0.00464             0.00007             3.02598             
4.47000             0.00348             0.00005             3.03359             
4.49000             0.00373             0.00006             3.04182             
4.51000             0.00336             0.00005             3.04931             
4.53000             0.00326             0.00005             3.05663             
4.55000             0.00324             0.00005             3.06398             
4.57000             0.00290             0.00005             3.07061             
4.59000             0.00311             0.00005             3.07778             
4.61000             0.00271             0.00004             3.08409             
4.63000             0.00249             0.00004             3.08993             
4.65000             0.00219             0.00004             3.09511             
4.67000             0.00221             0.00004             3.10038             
4.69000             0.00248             0.00004             3.10634             
4.71000             0.00201             0.00003             3.11124             
4.73000             0.00205             0.00003             3.11626             
4.75000             0.00153             0.00003             3.12004             
4.77000             0.00163             0.00003             3.12412             
4.79000             0.00156             0.00003             3.12803             
4.81000             0.00122             0.00002             3.13112             
4.83000             0.00116             0.00002             3.13409             
4.85000             0.00113             0.00002             3.13699             
4.87000             0.00102             0.00002             3.13965             
4.89000             0.00119             0.00002             3.14277             
4.91000             0.00116             0.00002             3.14583             
4.93000             0.00112             0.00002             3.14880             
4.95000             0.00115             0.00002             3.15189             
4.97000             0.00090             0.00002             3.15432             
4.99000             0.00088             0.00002             3.15672             
5.01000             0.00098             0.00002             3.15941             
5.03000             0.00066             0.00001             3.16124             
5.05000             0.00058             0.00001             3.16285             
5.07000             0.00070             0.00001             3.16480             
5.09000             0.00067             0.00001             3.16670             
5.11000             0.00052             0.00001             3.16818             
5.13000             0.00056             0.00001             3.16979             
5.15000             0.00049             0.00001             3.17121             
5.17000             0.00051             0.00001             3.17270             
5.19000             0.00066             0.00001             3.17465             
5.21000             0.00072             0.00001             3.17680             
5.23000             0.00066             0.00001             3.17879             
5.25000             0.00071             0.00001             3.18093             
5.27000             0.00058             0.00001             3.18270             
5.29000             0.00056             0.00001             3.18441             
5.31000             0.00062             0.00001             3.18633             
5.33000             0.00076             0.00002             3.18870             
5.35000             0.00066             0.00001             3.19078             
5.37000             0.00090             0.00002             3.19362             
5.39000             0.00090             0.00002             3.19650             
5.41000             0.00108             0.00002             3.19997             
5.43000             0.00115             0.00003             3.20369             
5.45000             0.00116             0.00003             3.20745             
5.47000             0.00123             0.00003             3.21149             
5.49000             0.00132             0.00003             3.21585             
5.51000             0.00137             0.00003             3.22039             
5.53000             0.00141             0.00003             3.22513             
5.55000             0.00163             0.00004             3.23062             
5.57000             0.00138             0.00003             3.23532             
5.59000             0.00161             0.00004             3.24081             
5.61000             0.00155             0.00004             3.24615             
5.63000             0.00176             0.00004             3.25224             
5.65000             0.00178             0.00004             3.25846             
5.67000             0.00172             0.00004             3.26452             
5.69000             0.00196             0.00005             3.27146             
5.71000             0.00174             0.00004             3.27768             
5.73000             0.00186             0.00005             3.28438             
5.75000             0.00199             0.00005             3.29157             
5.77000             0.00209             0.00005             3.29918             
5.79000             0.00217             0.00006             3.30713             
5.81000             0.00233             0.00006             3.31575             
5.83000             0.00224             0.00006             3.32408             
5.85000             0.00291             0.00008             3.33497             
5.87000             0.00275             0.00007             3.34536             
5.89000             0.00295             0.00008             3.35657             
5.91000             0.00313             0.00008             3.36853             
5.93000             0.00327             0.00009             3.38112             
5.95000             0.00342             0.00009             3.39438             
5.97000             0.00378             0.00010             3.40912             
5.99000             0.00400             0.00011             3.42484             
6.01000             0.00445             0.00012             3.44246             
6.03000             0.00418             0.00012             3.45909             
6.05000             0.00417             0.00012             3.47582             
6.07000             0.00477             0.00013             3.49504             
6.09000             0.00461             0.00013             3.51376             
6.11000             0.00474             0.00013             3.53314             
6.13000             0.00475             0.00014             3.55268             
6.15000             0.00485             0.00014             3.57276             
6.17000             0.00509             0.00015             3.59397             
6.19000             0.00522             0.00015             3.61588             
6.21000             0.00552             0.00016             3.63920             
6.23000             0.00556             0.00016             3.66285             
6.25000             0.00538             0.00016             3.68586             
6.27000             0.00567             0.00017             3.71026             
6.29000             0.00613             0.00018             3.73681             
6.31000             0.00597             0.00018             3.76285             
6.33000             0.00591             0.00018             3.78876             
6.35000             0.00630             0.00019             3.81657             
6.37000             0.00602             0.00019             3.84331             
6.39000             0.00585             0.00018             3.86948             
6.41000             0.00602             0.00019             3.89656             
6.43000             0.00632             0.00020             3.92516             
6.45000             0.00633             0.00020             3.95398             
6.47000             0.00610             0.00019             3.98191             
6.49000             0.00596             0.00019             4.00941             
6.51000             0.00563             0.00018             4.03551             
6.53000             0.00607             0.00020             4.06386             
6.55000             0.00674             0.00022             4.09552             
6.57000             0.00659             0.00022             4.12667             
6.59000             0.00668             0.00022             4.15843             
6.61000             0.00680             0.00023             4.19097             
6.63000             0.00647             0.00022             4.22213             
6.65000             0.00665             0.00022             4.25432             
6.67000             0.00661             0.00022             4.28652             
6.69000             0.00684             0.00023             4.32004             
6.71000             0.00674             0.00023             4.35325             
6.73000             0.00653             0.00022             4.38564             
6.75000             0.00714             0.00025             4.42128             
6.77000             0.00689             0.00024             4.45587             
6.79000             0.00665             0.00023             4.48946             
6.81000             0.00722             0.00025             4.52614             
6.83000             0.00753             0.00027             4.56458             
6.85000             0.00725             0.00026             4.60183             
6.87000             0.00750             0.00027             4.64059             
6.89000             0.00803             0.00029             4.68232             
6.91000             0.00812             0.00029             4.72478             
6.93000             0.00828             0.00030             4.76831             
6.95000             0.00825             0.00030             4.81193             
6.97000             0.00792             0.00029             4.85407             
6.99000             0.00788             0.00029             4.89621             
7.01000             0.00806             0.00030             4.93958             
7.03000             0.00940             0.00035             4.99044             
7.05000             0.00877             0.00033             5.03816             
7.07000             0.00868             0.00033             5.08567             
7.09000             0.00880             0.00034             5.13409             
7.11000             0.00843             0.00032             5.18074             
7.13000             0.00863             0.00033             5.22879             
7.15000             0.00828             0.00032             5.27516             
7.17000             0.00800             0.00031             5.32017             
7.19000             0.00818             0.00032             5.36648             
7.21000             0.00793             0.00031             5.41158             
7.23000             0.00748             0.00030             5.45439             
7.25000             0.00795             0.00032             5.50016             
7.27000             0.00797             0.00032             5.54628             
7.29000             0.00787             0.00032             5.59208             
7.31000             0.00727             0.00030             5.63463             
7.33000             0.00697             0.00028             5.67563             
7.35000             0.00715             0.00029             5.71790             
7.37000             0.00691             0.00029             5.75900             
7.39000             0.00691             0.00029             5.80028             
7.41000             0.00688             0.00029             5.84167             
7.43000             0.00629             0.00026             5.87970             
7.45000             0.00633             0.00027             5.91815             
7.47000             0.00612             0.00026             5.95556             
7.49000             0.00652             0.00028             5.99558             
7.51000             0.00598             0.00026             6.03248             
7.53000             0.00590             0.00025             6.06913             
7.55000             0.00574             0.00025             6.10492             
7.57000             0.00553             0.00024             6.13961             
7.59000             0.00560             0.00025             6.17494             
7.61000             0.00599             0.00026             6.21294             
7.63000             0.00508             0.00022             6.24533             
7.65000             0.00513             0.00023             6.27822             
7.67000             0.00472             0.00021             6.30865             
7.69000             0.00487             0.00022             6.34018             
7.71000             0.00475             0.00021             6.37109             
7.73000             0.00467             0.00021             6.40161             
7.75000             0.00477             0.00022             6.43299             
7.77000             0.00480             0.00022             6.46474             
7.79000             0.00431             0.00020             6.49340             
7.81000             0.00386             0.00018             6.51919             
7.83000             0.00384             0.00018             6.54495             
7.85000             0.00387             0.00018             6.57105             
7.87000             0.00351             0.00017             6.59482             
7.89000             0.00376             0.00018             6.62042             
7.91000             0.00354             0.00017             6.64470             
7.93000             0.00341             0.00016             6.66815             
7.95000             0.00289             0.00014             6.68813             
7.97000             0.00300             0.00014             6.70896             
7.99000             0.00282             0.00014             6.72866             
8.01000             0.00285             0.00014             6.74871             
8.03000             0.00277             0.00014             6.76824             
8.05000             0.00276             0.00014             6.78782             
8.07000             0.00239             0.00012             6.80483             
8.09000             0.00260             0.00013             6.82348             
8.11000             0.00252             0.00013             6.84164             
8.13000             0.00248             0.00012             6.85960             
8.15000             0.00224             0.00011             6.87585             
8.17000             0.00218             0.00011             6.89176             
8.19000             0.00208             0.00011             6.90701             
8.21000             0.00206             0.00011             6.92219             
8.23000             0.00207             0.00011             6.93756             
8.25000             0.00216             0.00011             6.95366             
8.27000             0.00204             0.00011             6.96894             
8.29000             0.00195             0.00010             6.98359             
8.31000             0.00200             0.00011             6.99874             
8.33000             0.00167             0.00009             7.01143             
8.35000             0.00158             0.00008             7.02345             
8.37000             0.00172             0.00009             7.03668             
8.39000             0.00157             0.00008             7.04880             
8.41000             0.00166             0.00009             7.06165             
8.43000             0.00159             0.00009             7.07399             
8.45000             0.00156             0.00008             7.08617             
8.47000             0.00170             0.00009             7.09956             
8.49000             0.00146             0.00008             7.11105             
8.51000             0.00176             0.00010             7.12500             
8.53000             0.00159             0.00009             7.13769             
8.55000             0.00170             0.00009             7.15129             
8.57000             0.00163             0.00009             7.16443             
8.59000             0.00165             0.00009             7.17775             
8.61000             0.00155             0.00009             7.19031             
8.63000             0.00178             0.00010             7.20486             
8.65000             0.00186             0.00011             7.22011             
8.67000             0.00174             0.00010             7.23441             
8.69000             0.00167             0.00010             7.24820             
8.71000             0.00190             0.00011             7.26402             
8.73000             0.00168             0.00010             7.27800             
8.75000             0.00191             0.00011             7.29400             
8.77000             0.00215             0.00013             7.31209             
8.79000             0.00209             0.00012             7.32973             
8.81000             0.00234             0.00014             7.34959             
8.83000             0.00241             0.00014             7.37017             
8.85000             0.00236             0.00014             7.39037             
8.87000             0.00240             0.00014             7.41108             
8.89000             0.00266             0.00016             7.43406             
8.91000             0.00249             0.00015             7.45571             
8.93000             0.00253             0.00015             7.47778             
8.95000             0.00255             0.00016             7.50016             
8.97000             0.00283             0.00017             7.52513             
8.99000             0.00303             0.00019             7.55196             
9.01000             0.00307             0.00019             7.57923             
9.03000             0.00307             0.00019             7.60663             
9.05000             0.00322             0.00020             7.63554             
9.07000             0.00341             0.00021             7.66626             
9.09000             0.00335             0.00021             7.69656             
9.11000             0.00362             0.00023             7.72942             
9.13000             0.00390             0.00025             7.76499             
9.15000             0.00385             0.00025             7.80028             
9.17000             0.00386             0.00025             7.83586             
9.19000             0.00394             0.00025             7.87232             
9.21000             0.00394             0.00025             7.90887             
9.23000             0.00384             0.00025             7.94470             
9.25000             0.00434             0.00028             7.98532             
9.27000             0.00407             0.00027             8.02358             
9.29000             0.00405             0.00027             8.06184             
9.31000             0.00424             0.00028             8.10205             
9.33000             0.00426             0.00028             8.14261             
9.35000             0.00423             0.00028             8.18308             
9.37000             0.00452             0.00030             8.22648             
9.39000             0.00450             0.00030             8.26995             
9.41000             0.00448             0.00030             8.31342             
9.43000             0.00441             0.00030             8.35634             
9.45000             0.00460             0.00031             8.40133             
9.47000             0.00463             0.00032             8.44678             
9.49000             0.00452             0.00031             8.49135             
9.51000             0.00451             0.00031             8.53605             
9.53000             0.00451             0.00031             8.58087             
9.55000             0.00438             0.00030             8.62465             
9.57000             0.00450             0.00031             8.66973             
9.59000             0.00460             0.00032             8.71607             
9.61000             0.00437             0.00031             8.76029             
9.63000             0.00451             0.00032             8.80609             
9.65000             0.00447             0.00032             8.85164             
9.67000             0.00465             0.00033             8.89927             
9.69000             0.00479             0.00034             8.94855             
9.71000             0.00463             0.00033             8.99634             
9.73000             0.00466             0.00034             9.04463             
9.75000             0.00495             0.00036             9.09618             
9.77000             0.00476             0.00035             9.14596             
9.79000             0.00481             0.00035             9.19640             
9.81000             0.00481             0.00035             9.24703             
9.83000             0.00483             0.00035             9.29814             
9.85000             0.00475             0.00035             9.34858             
9.87000             0.00455             0.00034             9.39706             
9.89000             0.00484             0.00036             9.44890             
9.91000             0.00444             0.00033             9.49662             
9.93000             0.00478             0.00036             9.54823             
9.95000             0.00444             0.00033             9.59637             
9.97000             0.00457             0.00035             9.64612             
9.99000             0.00430             0.00033             9.69315             
10.01000            0.00415             0.00032             9.73864             
10.03000            0.00428             0.00033             9.78583             
10.05000            0.00433             0.00033             9.83371             
10.07000            0.00411             0.00032             9.87939             
10.09000            0.00432             0.00033             9.92759             
10.11000            0.00463             0.00036             9.97936             
10.13000            0.00423             0.00033             10.02693            
10.15000            0.00426             0.00033             10.07503            
10.17000            0.00419             0.00033             10.12251            
10.19000            0.00403             0.00032             10.16837            
10.21000            0.00417             0.00033             10.21591            
10.23000            0.00418             0.00033             10.26379            
10.25000            0.00416             0.00033             10.31165            
10.27000            0.00427             0.00034             10.36098            
10.29000            0.00391             0.00031             10.40634            
10.31000            0.00391             0.00032             10.45189            
10.33000            0.00384             0.00031             10.49681            
10.35000            0.00387             0.00032             10.54220            
10.37000            0.00360             0.00029             10.58460            
10.39000            0.00363             0.00030             10.62753            
10.41000            0.00366             0.00030             10.67099            
10.43000            0.00362             0.00030             10.71405            
10.45000            0.00376             0.00031             10.75906            
10.47000            0.00368             0.00031             10.80319            
10.49000            0.00358             0.00030             10.84634            
10.51000            0.00372             0.00031             10.89135            
10.53000            0.00365             0.00031             10.93561            
10.55000            0.00359             0.00030             10.97932            
10.57000            0.00359             0.00031             11.02330            
10.59000            0.00355             0.00030             11.06689            
10.61000            0.00363             0.00031             11.11158            
10.63000            0.00355             0.00031             11.15552            
10.65000            0.00366             0.00032             11.20098            
10.67000            0.00337             0.00029             11.24302            
10.69000            0.00349             0.00030             11.28668            
10.71000            0.00320             0.00028             11.32686            
10.73000            0.00318             0.00028             11.36689            
10.75000            0.00336             0.00029             11.40934            
10.77000            0.00317             0.00028             11.44965            
10.79000            0.00299             0.00026             11.48778            
10.81000            0.00301             0.00027             11.52623            
10.83000            0.00323             0.00029             11.56765            
10.85000            0.00296             0.00026             11.60574            
10.87000            0.00306             0.00027             11.64527            
10.89000            0.00294             0.00026             11.68340            
10.91000            0.00280             0.00025             11.71992            
10.93000            0.00298             0.00027             11.75893            
10.95000            0.00292             0.00027             11.79732            
10.97000            0.00288             0.00026             11.83529            
10.99000            0.00291             0.00027             11.87371            
11.01000            0.00270             0.00025             11.90956            
11.03000            0.00266             0.00025             11.94498            
11.05000            0.00276             0.00026             11.98185            
11.07000            0.00257             0.00024             12.01629            
11.09000            0.00260             0.00024             12.05123            
11.11000            0.00268             0.00025             12.08744            
